YR,STAND,PLOT,SPECIES,DIAM
1990,16,1,5,3.4
1990,16,1,5,8.2
1990,16,2,6,6.5
1990,16,2,5,11.1
1990,16,2,5,9.2
1990,16,2,5,11.3
1990,16,2,5,4.7
1990,16,2,5,8.8
1990,16,2,5,10.3
1990,16,2,5,8.2
1990,16,2,5,2.9
1990,16,2,5,6.9
1990,16,2,5,4.8
1990,16,2,5,2.9
1990,16,2,6,14.0
1990,16,2,5,7.2
1990,16,2,5,7.9
1990,16,2,5,9.2
1990,16,2,5,13.0
1990,16,2,6,22.6
1990,16,2,5,12.0
1990,16,2,5,14.9
1990,16,2,5,6.0
1990,16,2,5,31.2
1990,16,2,5,4.3
1990,16,2,5,9.4
1990,16,2,5,16.3
1990,16,2,5,13.5
1990,16,2,5,9.6
1990,16,2,5,7.2
1990,16,2,5,7.7
1990,16,2,5,15.4
1990,16,2,5,16.0
1990,16,3,5,12.2
1990,16,3,5,13.8
1990,16,3,5,9.9
1990,16,3,5,16.7
1990,16,3,5,11.7
1990,16,3,5,4.3
1990,16,3,5,15.5
1990,16,3,5,13.6
1990,16,3,5,17.4
1990,16,3,5,6.5
1990,16,3,5,7.6
1990,16,3,5,7.9
1990,16,3,5,18.7
1990,16,3,5,8.1
1990,16,3,5,8.2
1990,16,3,5,6.8
1990,16,3,5,17.7
1990,16,3,5,14.0
1990,16,3,5,20.2
1990,16,3,5,15.5
1990,16,4,5,16.5
1990,16,4,5,10.7
1990,16,4,5,4.0
1990,16,4,5,12.2
1990,16,4,5,19.3
1990,16,4,6,23.9
1990,16,4,6,20.3
1990,16,4,5,14.0
1990,16,4,5,19.4
1990,16,4,5,17.6
1990,16,4,5,9.9
1990,16,4,5,17.6
1990,16,4,6,11.1
1990,16,4,6,21.4
1990,16,4,6,17.0
1990,16,4,6,8.9
1990,16,4,6,26.3
1990,16,5,5,4.0
1990,16,5,5,8.4
1990,16,5,5,14.5
1990,16,5,5,7.1
1990,16,5,5,14.4
1990,16,5,5,15.3
1990,16,5,5,5.0
1990,16,5,5,9.2
1990,16,5,5,2.3
1990,16,5,5,9.0
1990,16,5,5,5.3
1990,16,5,5,5.5
1990,16,5,5,8.1
1990,16,5,5,14.4
1990,16,5,5,16.3
1990,16,5,5,6.9
1990,16,5,5,5.2
1990,16,5,5,9.6
1990,16,5,5,5.3
1990,16,5,5,11.7
1990,16,5,5,3.7
1990,16,5,5,7.4
1990,16,5,5,3.9
1990,16,5,5,6.9
1990,16,5,5,4.2
1990,16,5,5,10.5
1990,16,5,5,3.8
1990,16,5,5,5.3
1990,16,5,5,8.9
1990,16,5,5,6.7
1990,16,5,5,3.8
1990,16,5,4,3.4
1990,16,5,5,5.3
1990,16,5,5,11.3
1990,16,5,5,5.8
1990,17,1,6,24.0
1990,17,1,5,18.7
1990,17,1,5,9.6
1990,17,1,5,9.4
1990,17,1,5,16.5
1990,17,1,5,17.8
1990,17,1,5,4.8
1990,17,1,5,4.1
1990,17,1,6,12.9
1990,17,1,5,10.1
1990,17,1,5,25.2
1990,17,1,5,25.2
1990,17,2,5,13.8
1990,17,2,5,11.3
1990,17,2,5,9.8
1990,17,2,5,4.5
1990,17,2,5,6.1
1990,17,2,5,3.6
1990,17,2,5,7.6
1990,17,2,5,14.6
1990,17,2,5,17.5
1990,17,3,5,10.2
1990,17,3,5,22.4
1990,17,3,5,18.4
1990,17,3,5,11.8
1990,17,3,5,17.0
1990,17,3,5,14.9
1990,17,3,5,20.0
1990,17,3,5,4.3
1990,17,3,5,18.1
1990,17,3,6,25.8
1990,17,3,5,20.8
1990,17,4,5,4.8
1990,17,4,5,3.2
1990,17,4,5,16.1
1990,17,4,5,16.4
1990,17,4,5,15.3
1990,17,4,5,12.4
1990,17,4,5,11.9
1990,17,4,5,18.0
1990,17,4,5,5.3
1990,17,4,5,16.9
1990,17,5,6,15.3
1990,17,5,5,20.3
1990,17,5,5,9.8
1990,17,5,5,10.8
1990,17,5,5,9.2
1990,17,5,5,5.2
1990,17,5,5,11.1
1990,17,5,6,22.9
1990,17,5,5,5.0
1995,7,1,2,4.5
1995,7,1,2,3.3
1995,7,1,1,51.1
1995,7,1,3,3.9
1995,7,1,2,55.0
1995,7,1,2,3.5
1995,7,1,3,2.6
1995,7,1,2,4.7
1995,7,1,2,2.0
1995,7,1,2,2.0
1995,7,1,2,2.3
1995,7,1,2,6.9
1995,7,1,2,4.5
1995,7,1,2,6.8
1995,7,1,3,2.6
1995,7,1,2,2.6
1995,7,1,2,2.2
1995,7,1,2,2.0
1995,7,2,1,51.0
1995,7,2,2,7.0
1995,7,2,1,4.5
1995,7,2,8,2.0
1995,7,2,8,3.6
1995,7,2,1,47.8
1995,7,2,1,2.3
1995,7,3,1,12.5
1995,7,3,2,19.6
1995,7,3,3,3.6
1995,7,3,1,4.7
1995,7,3,1,14.3
1995,7,3,2,3.5
1995,7,3,2,3.4
1995,7,3,1,5.0
1995,7,3,2,2.3
1995,7,3,2,2.4
1995,7,4,1,26.6
1995,7,4,1,2.3
1995,7,4,1,44.3
1995,7,4,3,2.7
1995,7,4,2,3.0
1995,7,4,1,7.7
1995,7,4,1,13.0
1995,7,4,1,4.5
1995,7,4,2,18.6
1995,7,4,2,2.2
1995,7,4,2,2.1
1995,7,4,1,7.9
1995,7,4,3,4.2
1995,7,4,3,3.4
1995,7,5,2,56.4
1995,7,5,1,3.6
1995,7,5,10,16.0
1995,7,5,1,2.4
1995,7,5,1,4.3
1995,7,5,10,9.5
1995,7,5,1,9.5
1995,7,5,1,19.1
1995,7,5,2,2.1
1995,7,5,2,55.5
1995,7,6,2,11.6
1995,7,6,1,10.0
1995,7,6,2,8.8
1995,7,6,2,6.8
1995,7,6,2,8.9
1995,7,6,1,22.6
1995,7,6,2,24.8
1995,7,7,2,2.6
1995,7,7,2,2.9
1995,7,7,1,12.8
1995,7,7,3,61.9
1995,7,7,1,9.0
1995,7,7,1,64.2
1995,7,7,8,2.6
1995,7,7,8,2.9
1995,7,7,1,48.2
1995,7,7,8,2.6
1995,7,7,2,2.0
1995,7,7,2,31.1
1995,7,7,2,3.0
1995,7,8,2,5.3
1995,7,8,2,2.3
1995,7,8,2,2.0
1995,7,8,1,17.9
1995,7,8,1,3.9
1995,7,8,8,3.3
1995,7,8,8,2.9
1995,7,8,8,2.8
1995,7,8,8,3.4
1995,7,8,8,3.7
1995,7,8,8,3.2
1995,7,8,8,3.6
1995,7,9,2,13.4
1995,7,9,1,15.3
1995,7,9,2,2.2
1995,7,9,2,2.3
1995,7,9,2,9.5
1995,7,9,2,2.5
1995,7,9,1,30.2
1995,7,9,2,3.2
1995,7,9,1,52.8
1995,7,9,2,2.0
1995,7,9,2,4.5
1995,7,10,2,3.9
1995,7,10,1,9.9
1995,7,10,1,28.5
1995,7,10,2,3.5
1995,7,10,1,7.8
1995,7,10,1,42.1
1995,7,10,1,39.9
1995,7,10,2,15.0
1995,7,10,3,30.7
1995,7,10,1,41.9
1995,7,10,1,5.9
1995,7,10,1,4.3
1995,7,10,1,5.3
1995,7,10,3,52.3
1995,7,10,2,10.9
1995,7,10,2,16.0
1995,7,10,2,3.1
1995,7,10,2,2.5
1995,8,1,2,2.9
1995,8,1,2,2.2
1995,8,1,1,3.3
1995,8,1,1,3.7
1995,8,1,1,11.9
1995,8,1,2,2.1
1995,8,1,1,39.8
1995,8,1,2,2.7
1995,8,1,2,2.0
1995,8,1,1,33.2
1995,8,1,2,3.2
1995,8,1,2,3.7
1995,8,1,2,42.8
1995,8,2,2,2.5
1995,8,2,1,6.4
1995,8,2,8,2.2
1995,8,2,8,4.4
1995,8,2,1,3.5
1995,8,2,1,67.2
1995,8,2,1,26.0
1995,8,2,1,2.2
1995,8,2,1,2.9
1995,8,2,1,51.2
1995,8,2,1,4.1
1995,8,2,1,2.9
1995,8,3,1,8.5
1995,8,3,1,7.6
1995,8,3,1,40.8
1995,8,3,1,20.6
1995,8,3,1,7.5
1995,8,4,2,2.0
1995,8,4,1,3.4
1995,8,4,2,3.4
1995,8,4,2,3.3
1995,8,4,1,37.1
1995,8,4,1,2.1
1995,8,4,1,13.8
1995,8,4,1,3.7
1995,8,4,1,5.9
1995,8,4,1,7.2
1995,8,4,1,4.7
1995,8,4,1,5.0
1995,8,4,8,2.6
1995,8,4,1,4.3
1995,8,5,2,5.0
1995,8,5,1,2.8
1995,8,5,1,43.9
1995,8,5,2,4.1
1995,8,5,1,4.8
1995,8,5,1,6.2
1995,8,5,2,5.6
1995,8,5,1,7.1
1995,8,5,1,3.0
1995,8,5,1,2.0
1995,8,5,1,18.4
1995,8,5,1,3.8
1995,8,5,1,2.4
1995,8,6,1,4.4
1995,8,6,1,12.9
1995,8,6,2,5.2
1995,8,6,1,4.8
1995,8,6,1,3.4
1995,8,6,1,2.6
1995,8,6,1,4.2
1995,8,6,1,23.4
1995,8,6,2,3.1
1995,8,7,8,17.7
1995,8,7,8,3.8
1995,8,7,8,5.9
1995,8,7,8,3.4
1995,8,7,3,10.5
1995,8,7,1,7.0
1995,8,8,1,5.0
1995,8,8,1,6.5
1995,8,8,8,2.6
1995,8,8,2,2.0
1995,8,8,1,4.8
1995,8,8,1,2.8
1995,8,8,2,19.7
1995,8,9,1,4.3
1995,8,9,1,3.3
1995,8,9,1,11.9
1995,8,9,2,2.8
1995,8,9,1,25.2
1995,8,9,8,7.4
1995,8,9,2,20.3
1995,8,9,1,13.8
1995,8,9,2,5.9
1995,8,9,2,6.4
1995,8,10,2,3.6
1995,8,10,2,4.0
1995,8,10,1,12.7
1995,8,10,2,2.0
1995,8,10,2,2.2
1995,8,10,1,11.5
1995,8,10,2,4.4
1995,8,10,1,2.1
1995,8,10,1,21.2
1995,8,10,1,3.6
1995,9,1,1,2.4
1995,9,1,2,18.0
1995,9,1,1,17.9
1995,9,1,2,2.1
1995,9,1,2,16.6
1995,9,1,2,3.3
1995,9,1,2,2.6
1995,9,1,1,13.2
1995,9,1,2,6.3
1995,9,1,1,12.9
1995,9,1,1,31.2
1995,9,1,2,2.0
1995,9,1,1,4.3
1995,9,1,1,2.2
1995,9,1,1,12.7
1995,9,2,1,23.3
1995,9,2,4,2.5
1995,9,2,4,5.3
1995,9,2,2,5.1
1995,9,2,1,32.7
1995,9,2,2,2.7
1995,9,2,4,4.9
1995,9,2,8,3.3
1995,9,2,8,6.5
1995,9,2,8,2.3
1995,9,2,2,2.0
1995,9,2,8,10.4
1995,9,2,1,3.0
1995,9,2,2,4.0
1995,9,2,1,3.0
1995,9,2,8,2.5
1995,9,2,8,3.5
1995,9,2,8,5.2
1995,9,2,8,15.1
1995,9,2,2,2.5
1995,9,2,1,2.9
1995,9,2,3,45.1
1995,9,3,2,4.0
1995,9,3,2,3.6
1995,9,3,2,4.2
1995,9,3,2,2.1
1995,9,3,2,3.0
1995,9,3,1,26.0
1995,9,3,2,5.1
1995,9,3,4,3.2
1995,9,3,2,10.1
1995,9,3,8,2.0
1995,9,3,8,2.2
1995,9,3,8,3.0
1995,9,3,2,2.1
1995,9,3,8,4.2
1995,9,3,8,4.1
1995,9,3,2,5.5
1995,9,3,1,7.9
1995,9,3,1,17.2
1995,9,3,2,3.3
1995,9,4,8,6.0
1995,9,4,1,14.0
1995,9,4,1,7.8
1995,9,4,1,12.4
1995,9,4,1,6.6
1995,9,4,1,21.1
1995,9,4,8,2.8
1995,9,4,8,2.0
1995,9,5,2,3.1
1995,9,5,8,2.0
1995,9,5,1,3.7
1995,9,5,1,2.9
1995,9,5,1,2.0
1995,9,5,8,2.2
1995,9,5,8,2.1
1995,9,5,2,2.5
1995,9,5,2,2.4
1995,9,5,2,34.2
1995,9,5,1,2.0
1995,9,5,1,39.0
1995,9,6,2,7.4
1995,9,6,8,3.8
1995,9,6,1,2.2
1995,9,6,2,2.4
1995,9,6,2,2.0
1995,9,6,2,2.2
1995,9,6,1,8.5
1995,9,6,2,5.0
1995,9,6,2,5.4
1995,9,6,1,14.5
1995,9,6,1,14.2
1995,9,6,1,23.0
1995,9,6,1,48.6
1995,9,6,1,33.1
1995,9,6,1,4.1
1995,9,7,1,23.7
1995,9,7,3,37.3
1995,9,7,1,6.4
1995,9,7,1,9.1
1995,9,7,1,6.3
1995,9,7,1,5.0
1995,9,7,1,38.1
1995,9,7,1,12.6
1995,9,7,1,11.0
1995,9,8,1,4.0
1995,9,8,1,2.6
1995,9,8,1,3.6
1995,9,8,1,2.9
1995,9,8,1,11.2
1995,9,9,1,49.4
1995,9,9,2,3.6
1995,9,9,1,2.8
1995,9,9,1,3.3
1995,9,9,1,16.1
1995,9,9,1,4.6
1995,9,10,4,32.5
1995,9,10,8,3.0
1995,9,10,3,12.6
1995,9,10,8,2.2
1995,9,10,1,10.7
1995,9,10,8,3.9
1995,9,10,2,2.1
1995,9,10,2,9.9
1995,9,10,1,49.4
1995,10,1,2,6.4
1995,10,1,2,4.2
1995,10,1,1,51.2
1995,10,1,1,37.6
1995,10,1,1,14.9
1995,10,1,1,3.2
1995,10,1,1,8.0
1995,10,1,1,20.4
1995,10,1,1,8.4
1995,10,2,4,24.7
1995,10,2,2,2.1
1995,10,2,1,5.5
1995,10,2,6,31.2
1995,10,2,8,3.5
1995,10,2,8,2.0
1995,10,2,8,5.1
1995,10,2,8,4.1
1995,10,2,8,5.3
1995,10,2,8,4.0
1995,10,2,8,4.1
1995,10,2,4,39.4
1995,10,2,1,7.8
1995,10,2,6,42.0
1995,10,2,2,7.4
1995,10,2,3,12.0
1995,10,2,2,5.0
1995,10,2,2,2.5
1995,10,3,1,31.9
1995,10,3,2,3.5
1995,10,3,1,3.9
1995,10,3,1,4.5
1995,10,3,2,38.9
1995,10,3,3,2.9
1995,10,3,8,3.8
1995,10,3,1,2.6
1995,10,3,1,11.2
1995,10,3,3,21.4
1995,10,3,8,2.7
1995,10,3,3,9.1
1995,10,3,2,3.3
1995,10,3,2,2.4
1995,10,3,2,4.0
1995,10,3,2,54.0
1995,10,3,8,3.1
1995,10,3,3,3.2
1995,10,4,2,7.4
1995,10,4,2,5.6
1995,10,4,4,5.5
1995,10,4,2,5.6
1995,10,4,3,12.0
1995,10,4,1,17.8
1995,10,4,1,32.2
1995,10,4,2,2.2
1995,10,4,2,2.7
1995,10,4,2,2.5
1995,10,4,2,5.0
1995,10,5,2,2.0
1995,10,5,2,2.1
1995,10,5,1,10.7
1995,10,5,2,3.2
1995,10,5,1,20.4
1995,10,5,2,2.2
1995,10,5,2,2.5
1995,10,5,2,3.0
1995,10,5,1,2.8
1995,10,5,7,3.5
1995,10,6,2,2.3
1995,10,6,2,2.8
1995,10,6,2,4.4
1995,10,6,2,8.8
1995,10,6,1,35.8
1995,10,6,2,20.6
1995,10,6,2,2.0
1995,10,6,2,2.4
1995,10,6,8,3.1
1995,10,6,8,2.0
1995,10,6,8,2.2
1995,10,6,1,28.4
1995,10,6,2,2.2
1995,10,6,2,2.2
1995,10,6,8,2.3
1995,10,6,1,4.8
1995,10,6,2,2.8
1995,10,6,2,4.5
1995,10,6,1,44.8
1995,10,6,1,20.3
1995,10,6,1,2.4
1995,10,6,1,3.9
1995,10,6,1,2.5
1995,10,6,1,4.4
1995,10,7,8,2.6
1995,10,7,8,2.5
1995,10,7,8,2.4
1995,10,7,1,22.2
1995,10,7,3,2.1
1995,10,7,8,3.4
1995,10,7,8,2.9
1995,10,7,1,2.0
1995,10,7,3,2.5
1995,10,7,3,2.5
1995,10,7,11,4.4
1995,10,7,9,2.0
1995,10,7,2,2.6
1995,10,7,1,14.8
1995,10,7,2,2.5
1995,10,7,2,3.0
1995,10,7,2,2.8
1995,10,7,2,4.3
1995,10,7,1,2.2
1995,10,7,2,5.0
1995,10,7,2,2.1
1995,10,7,2,2.1
1995,10,8,2,3.2
1995,10,8,2,2.2
1995,10,8,1,34.5
1995,10,8,1,22.9
1995,10,8,8,2.0
1995,10,8,1,6.0
1995,10,8,2,2.4
1995,10,8,2,2.3
1995,10,8,2,2.2
1995,10,8,2,8.2
1995,10,8,1,28.6
1995,10,8,1,9.6
1995,10,9,1,19.0
1995,10,9,1,12.0
1995,10,9,2,35.9
1995,10,9,1,31.0
1995,10,9,2,12.5
1995,10,10,1,37.5
1995,10,10,1,23.8
1995,10,10,1,11.0
1995,10,10,3,70.0
1995,10,10,2,6.9
1995,10,10,3,25.8
1995,11,1,8,3.9
1995,11,1,7,3.6
1995,11,1,3,40.3
1995,11,1,8,12.6
1995,11,1,8,2.6
1995,11,1,8,2.6
1995,11,1,8,4.4
1995,11,1,9,4.1
1995,11,1,5,2.9
1995,11,1,7,4.1
1995,11,1,7,2.2
1995,11,1,7,2.4
1995,11,1,4,4.7
1995,11,1,4,3.8
1995,11,1,13,2.2
1995,11,1,1,16.7
1995,11,2,5,10.6
1995,11,2,5,7.0
1995,11,2,13,5.6
1995,11,2,13,2.8
1995,11,2,6,3.2
1995,11,2,6,4.8
1995,11,2,3,2.1
1995,11,2,7,3.2
1995,11,2,7,2.4
1995,11,2,3,4.4
1995,11,2,7,2.3
1995,11,2,5,9.6
1995,11,2,9,17.1
1995,11,2,13,4.0
1995,11,2,13,2.3
1995,11,2,3,49.8
1995,11,2,1,11.1
1995,11,3,7,2.8
1995,11,3,7,2.7
1995,11,3,7,2.2
1995,11,3,7,2.2
1995,11,3,7,3.2
1995,11,3,4,2.0
1995,11,3,3,48.9
1995,11,4,8,2.4
1995,11,4,3,32.9
1995,11,4,3,20.3
1995,11,4,7,2.1
1995,11,4,7,2.9
1995,11,4,3,70.9
1995,11,4,1,18.4
1995,11,4,8,8.0
1995,11,4,8,15.9
1995,11,4,2,11.3
1995,11,4,1,11.8
1995,11,5,3,42.2
1995,11,5,1,8.5
1995,11,5,4,2.3
1995,11,5,1,2.7
1995,11,5,1,9.2
1995,11,5,3,17.1
1995,11,5,6,9.8
1995,11,5,1,2.9
1995,11,5,1,8.3
1995,11,5,1,3.9
1995,11,6,2,5.0
1995,11,6,2,4.0
1995,11,6,4,4.0
1995,11,6,7,3.6
1995,11,6,3,38.9
1995,11,6,3,24.4
1995,11,6,3,33.9
1995,11,6,7,2.8
1995,11,6,7,2.8
1995,11,6,4,57.0
1995,11,7,7,3.3
1995,11,7,7,2.1
1995,11,7,7,2.4
1995,11,7,7,2.1
1995,11,7,7,3.3
1995,11,7,1,5.3
1995,11,7,1,3.1
1995,11,7,2,2.0
1995,11,8,1,20.3
1995,11,8,1,3.8
1995,11,8,5,19.1
1995,11,8,7,3.4
1995,11,8,3,54.5
1995,11,8,7,2.0
1995,11,8,7,2.7
1995,11,9,7,2.5
1995,11,9,7,6.5
1995,11,9,7,4.4
1995,11,9,7,4.4
1995,11,9,7,3.5
1995,11,9,7,4.2
1995,11,9,7,2.0
1995,11,9,7,2.9
1995,11,9,7,5.2
1995,11,9,7,4.0
1995,11,9,7,2.9
1995,11,9,7,3.9
1995,11,9,7,4.1
1995,11,9,7,2.5
1995,11,9,7,6.1
1995,11,9,8,5.1
1995,11,9,8,19.3
1995,11,9,8,13.8
1995,11,9,8,6.4
1995,11,9,7,2.0
1995,11,10,2,19.1
1995,11,10,7,2.0
1995,11,10,7,2.3
1995,11,10,2,19.5
1995,11,10,7,2.4
1995,11,10,7,3.8
1995,11,10,7,5.6
1995,11,10,7,2.0
1995,11,10,8,13.9
1995,11,10,8,4.3
1995,11,10,8,2.8
1995,11,10,8,4.6
1995,11,10,7,2.8
1995,11,10,7,5.8
1995,11,10,7,2.5
1995,11,10,7,4.1
1995,11,10,7,3.1
1995,11,10,2,9.9
1995,11,10,2,12.6
1995,11,10,2,10.6
1995,11,10,2,11.8
1995,12,1,5,16.9
1995,12,1,5,4.1
1995,12,1,5,4.7
1995,12,1,5,12.5
1995,12,1,4,3.5
1995,12,1,4,3.0
1995,12,1,4,7.8
1995,12,1,4,5.4
1995,12,1,5,10.7
1995,12,1,5,4.8
1995,12,1,5,5.3
1995,12,1,5,10.4
1995,12,1,5,5.4
1995,12,1,7,2.2
1995,12,1,5,9.0
1995,12,1,5,5.9
1995,12,1,5,3.6
1995,12,1,5,3.3
1995,12,1,4,4.2
1995,12,1,4,3.1
1995,12,1,5,8.0
1995,12,1,5,7.7
1995,12,1,4,3.5
1995,12,1,5,2.3
1995,12,1,4,3.2
1995,12,1,6,4.4
1995,12,1,5,3.7
1995,12,1,5,10.1
1995,12,1,3,4.7
1995,12,1,4,33.6
1995,12,2,6,32.6
1995,12,2,13,10.4
1995,12,2,13,3.8
1995,12,2,4,6.7
1995,12,2,7,3.7
1995,12,2,4,4.5
1995,12,2,5,4.4
1995,12,2,4,2.8
1995,12,2,4,2.2
1995,12,2,4,3.1
1995,12,2,5,9.4
1995,12,2,4,26.3
1995,12,2,5,5.8
1995,12,2,5,2.8
1995,12,2,5,10.3
1995,12,2,5,4.4
1995,12,2,5,9.6
1995,12,2,5,4.4
1995,12,2,5,16.8
1995,12,2,5,12.4
1995,12,2,5,14.7
1995,12,2,5,10.0
1995,12,2,5,13.1
1995,12,2,6,2.5
1995,12,2,6,19.9
1995,12,2,4,7.7
1995,12,3,4,2.3
1995,12,3,4,3.0
1995,12,3,4,4.9
1995,12,3,4,2.3
1995,12,3,4,2.5
1995,12,3,7,2.5
1995,12,3,4,3.5
1995,12,3,4,4.9
1995,12,3,5,21.0
1995,12,3,5,11.7
1995,12,3,4,8.5
1995,12,3,6,15.8
1995,12,3,4,10.8
1995,12,3,4,6.9
1995,12,3,5,12.3
1995,12,3,5,21.0
1995,12,3,4,3.5
1995,12,3,4,6.4
1995,12,3,4,7.0
1995,12,3,4,4.3
1995,12,3,4,3.2
1995,12,3,6,9.3
1995,12,3,6,4.9
1995,12,4,5,5.1
1995,12,4,13,9.2
1995,12,4,4,2.2
1995,12,4,4,6.4
1995,12,4,5,5.6
1995,12,4,6,8.8
1995,12,4,5,3.9
1995,12,4,5,7.6
1995,12,4,5,3.1
1995,12,4,13,10.1
1995,12,4,5,2.4
1995,12,4,5,21.3
1995,12,4,5,18.2
1995,12,4,5,6.5
1995,12,4,5,3.4
1995,12,4,13,9.2
1995,12,4,5,2.6
1995,12,4,5,16.3
1995,12,4,5,5.9
1995,12,4,5,2.3
1995,12,4,5,6.4
1995,12,4,4,2.6
1995,12,4,5,2.4
1995,12,4,3,13.6
1995,12,4,5,20.0
1995,12,4,4,2.1
1995,12,5,5,5.6
1995,12,5,3,42.7
1995,12,5,4,3.0
1995,12,5,13,4.5
1995,12,5,13,3.6
1995,12,5,4,2.0
1995,12,5,13,4.8
1995,12,5,4,2.5
1995,12,5,5,22.5
1995,12,5,4,3.5
1995,12,5,4,2.3
1995,12,5,5,5.2
1995,12,5,5,3.4
1995,12,5,5,3.5
1995,12,5,6,21.9
1995,12,5,4,3.1
1995,12,5,5,2.7
1995,12,5,4,4.3
1995,12,5,3,18.3
1995,12,5,5,5.8
1995,12,5,5,2.5
1995,12,5,5,2.2
1995,12,5,3,5.2
1995,12,5,5,2.9
1995,12,5,5,2.4
1995,12,5,3,13.0
1995,12,5,3,8.7
1995,12,5,5,2.6
1995,12,5,5,4.7
1995,12,5,5,4.4
1995,12,6,7,2.0
1995,12,6,5,3.0
1995,12,6,5,10.9
1995,12,6,4,17.9
1995,12,6,5,2.2
1995,12,6,5,2.0
1995,12,6,6,21.0
1995,12,6,5,10.0
1995,12,6,5,4.6
1995,12,6,6,10.8
1995,12,6,3,8.4
1995,12,6,3,16.9
1995,12,6,5,6.4
1995,12,6,6,10.0
1995,12,7,5,12.3
1995,12,7,6,13.2
1995,12,7,6,4.1
1995,12,7,6,14.2
1995,12,7,5,6.8
1995,12,7,6,18.0
1995,12,7,5,4.0
1995,12,7,13,13.0
1995,12,7,13,11.5
1995,12,7,13,4.3
1995,12,7,13,2.6
1995,12,7,13,2.0
1995,12,7,6,21.6
1995,12,7,6,18.2
1995,12,7,5,11.2
1995,12,7,13,13.1
1995,12,7,13,2.5
1995,12,7,13,2.7
1995,12,7,13,11.3
1995,12,7,13,11.2
1995,12,7,5,7.1
1995,12,7,5,18.1
1995,12,7,5,5.4
1995,12,7,4,5.8
1995,12,8,9,2.2
1995,12,8,9,2.9
1995,12,8,9,2.1
1995,12,8,9,2.3
1995,12,8,9,2.8
1995,12,8,9,3.0
1995,12,8,9,2.3
1995,12,8,6,12.8
1995,12,8,7,2.5
1995,12,8,13,3.1
1995,12,8,6,15.2
1995,12,8,6,12.9
1995,12,8,6,3.3
1995,12,8,5,7.4
1995,12,8,13,2.1
1995,12,8,13,3.3
1995,12,8,13,4.7
1995,12,8,13,2.3
1995,12,9,6,9.1
1995,12,9,6,20.4
1995,12,9,7,3.5
1995,12,9,7,2.3
1995,12,9,7,2.9
1995,12,9,7,2.4
1995,12,9,5,17.3
1995,12,9,6,18.9
1995,12,9,6,11.9
1995,12,9,6,13.2
1995,12,9,6,7.8
1995,12,9,5,14.6
1995,12,10,5,11.7
1995,12,10,5,6.4
1995,12,10,3,52.1
1995,12,10,5,10.3
1995,12,10,7,2.0
1995,12,10,6,20.2
1995,12,10,6,4.1
1995,12,10,7,2.1
1995,12,10,7,3.1
1995,12,10,7,2.5
1995,12,10,5,5.8
1995,12,10,6,4.1
1995,13,1,4,2.9
1995,13,1,5,12.0
1995,13,1,5,3.0
1995,13,1,5,2.0
1995,13,1,4,5.0
1995,13,1,4,8.5
1995,13,1,6,17.0
1995,13,1,5,7.7
1995,13,1,5,2.6
1995,13,1,5,2.9
1995,13,1,4,3.9
1995,13,1,5,5.0
1995,13,1,4,2.7
1995,13,1,4,3.0
1995,13,1,4,6.0
1995,13,1,4,2.9
1995,13,1,4,2.1
1995,13,1,5,14.6
1995,13,1,4,4.6
1995,13,1,5,5.7
1995,13,1,6,15.0
1995,13,1,4,5.8
1995,13,1,4,2.0
1995,13,1,6,20.2
1995,13,1,5,6.7
1995,13,1,5,5.5
1995,13,1,5,18.0
1995,13,1,5,16.3
1995,13,1,5,8.8
1995,13,1,6,4.6
1995,13,1,5,7.8
1995,13,1,5,2.9
1995,13,1,4,5.6
1995,13,1,13,2.8
1995,13,1,5,5.5
1995,13,1,4,4.4
1995,13,1,4,6.4
1995,13,1,4,4.5
1995,13,1,4,4.5
1995,13,1,4,5.0
1995,13,1,6,29.8
1995,13,1,4,3.7
1995,13,1,4,6.2
1995,13,1,4,9.6
1995,13,1,4,8.3
1995,13,1,4,4.3
1995,13,1,4,2.8
1995,13,1,5,5.3
1995,13,1,4,5.3
1995,13,2,5,16.1
1995,13,2,5,4.5
1995,13,2,4,2.7
1995,13,2,5,3.6
1995,13,2,5,5.9
1995,13,2,5,6.5
1995,13,2,6,26.4
1995,13,2,5,15.8
1995,13,2,5,3.0
1995,13,2,5,6.1
1995,13,2,5,25.8
1995,13,2,4,5.4
1995,13,2,5,10.3
1995,13,2,5,8.0
1995,13,2,6,2.2
1995,13,2,6,3.0
1995,13,2,5,8.4
1995,13,2,4,3.8
1995,13,2,5,3.3
1995,13,2,4,2.3
1995,13,2,5,9.3
1995,13,2,5,9.0
1995,13,2,4,10.4
1995,13,2,5,4.4
1995,13,3,5,14.6
1995,13,3,5,17.7
1995,13,3,13,2.1
1995,13,3,13,2.2
1995,13,3,6,22.3
1995,13,3,5,8.5
1995,13,3,6,19.0
1995,13,3,5,13.2
1995,13,3,5,6.3
1995,13,3,5,14.5
1995,13,3,5,5.5
1995,13,3,4,22.8
1995,13,3,5,20.2
1995,13,3,4,3.9
1995,13,3,13,3.1
1995,13,3,6,7.6
1995,13,3,5,3.0
1995,13,3,5,5.5
1995,13,3,5,20.8
1995,13,3,4,14.8
1995,13,4,5,17.8
1995,13,4,5,6.2
1995,13,4,5,6.2
1995,13,4,5,15.9
1995,13,4,4,3.1
1995,13,4,5,2.8
1995,13,4,5,2.0
1995,13,4,5,2.2
1995,13,4,4,2.4
1995,13,4,5,4.5
